id,text,domain,priority,language,channel,timestamp
926,"Nehru Colony के पास एक हफ्ते से कचरे का ढेर लगा है, मेडिकल वेस्ट भी मिला है, चूहे और आवारा कुत्ते बढ़ रहे हैं, स्वास्थ्य के लिए खतरा है। हालत बिगड़ रही है",Waste,High,hi,phone,2025-04-30T19:40:55
927,सुझाव: Ward 7 की पुरानी वायरिंग इस साल बदल दी जाए।,Electricity,Low,hi,web,2025-02-02T18:07:44
928,सुझाव: Rohini के पार्क में और बेंच लगाई जाएं।,Other / Unknown,Low,hi,web,2025-02-25T23:13:36
929,"Lajpat Nagar me naali ek mahine jam hai, badbu fail rahi hai.",Sanitation,Medium,hinglish,whatsapp,2025-04-21T19:39:32
930,"Lajpat Nagar ke paas sadak me bahut bada gaddha hai jiski wajah se kal accident ho gaya, please turant fix karo.",Roads,High,hinglish,app,2025-04-21T04:38:24
931,"Minor hygiene issue the community clinic near Nehru Colony, not urgent. urgent!!!",Health,Low,en,phone,2025-06-10T09:28:28
932,"Patel Nagar में मामूली अतिक्रमण है, ज्यादा जरूरी नहीं, बस सूचित कर रहा हूं।",Other / Unknown,Low,hi,web,2025-01-10T13:27:15
933,"Civil Lines ke paas streetlight 3 din se band hai aur raat loot ho gayi, mahilaye unsafe feel kar rahi hai, turant theek karo.",Lights,High,hinglish,whatsapp,2025-05-01T03:39:38
934,"Loud construction noise near Kalkaji at night for 5 days, disturbing residents. pls fix asap",Other / Unknown,Medium,en,whatsapp,2025-02-11T13:52:56
935,"Loud construction noise near Lajpat Nagr at night for 5 days, disturbing residents. urgent!!!",Other / Unknown,Medium,en,phone,2025-06-16T13:38:34
936,"Stray dog attacks near Ashok Vihar have injured two children, please urgently. urgent!!!",Other / Unknown,High,en,phone,2025-06-27T11:24:19
937,"Waste collection near Hauz Khas has been delayed for a week, smell is getting bad. not urgent",Waste,Medium,en,web,2025-06-02T23:23:01
938,"Nehru Colony के पास डेंगू के कई मामले सामने आए हैं, मच्छरों का प्रकोप बढ़ गया है, तुरंत फॉगिंग करवाएं।",Health,High,hi,web,2025-02-13T11:34:40
939,"Salt Lake के पास आवारा कुत्ते 10 दिनों से आक्रामक हो गए हैं, एक व्यक्ति को काट लिया। जरूरी नहीं",Health,Medium,hi,web,2025-03-03T10:16:29
940,"Malviya Nagar में मामूली अतिक्रमण है, ज्यादा जरूरी नहीं, बस सूचित कर रहा हूं।",Other / Unknown,Low,hi,app,2025-02-03T11:18:16
941,"Lajpat Nagar ke paas awara kutto ne do bachho ko kaat liya, please jaldi karwai karo. pls jaldi karo please dhyan do",Other / Unknown,High,hinglish,whatsapp,2025-04-13T22:31:27
942,"Power keeps fluctuating near Mayur Vihar for a month, damaging appliances. please help",Electricity,Medium,en,web,2025-01-16T01:12:50
943,सुझाव: Civil Lines में कचरा उठाने की संख्या हफ्ते में दो बार दी जाए।,Waste,Low,hi,whatsapp,2025-06-06T01:55:17
944,"All streetlights on the main stretch near Malviya Nagar are out, pitch dark at night, very dangerous for commuters.",Lights,High,en,web,2025-04-01T22:23:09
945,"Model Town में नाली 3 दिन से जाम है, बदबू फैल रही है।",Sanitation,Medium,hi,web,2025-06-10T12:25:29
946,Suggestion: Saket ke park me aur benches lagayi jaye.,Other / Unknown,Low,hinglish,app,2025-03-02T13:26:22
947,"All streetlights on the main stretch near MG Road are out, pitch dark at night, very dangerous for commuters.",Lights,High,en,web,2025-06-04T05:35:11
948,"Andheri West के पास 3 दिन से बिजली बार-बार जा रही है, उपकरण खराब हो रहे हैं। कृपया जल्दी करें",Electricity,Medium,hi,phone,2025-05-12T22:36:52
949,Suggestion: cover the open drain near Hauz Khas for safety. need this fixed,Sanitation,Low,en,app,2025-06-02T14:56:20
950,Suggestion: conduct a fogging drive near Andheri West before monsoon season. please help,Health,Low,en,phone,2025-03-03T20:14:01
951,सुझाव: Gandhi Chowk की पुरानी वायरिंग इस साल बदल दी जाए। कृपया जल्दी करें,Electricity,Low,hi,whatsapp,2025-03-03T13:09:04
952,Suggestion: Lajpat Nagar ki purani wiring is saal badal di jaye.,Electricity,Low,hinglish,phone,2025-01-25T04:45:57
953,"Multiple dengue caes have been reported near Ashok Vihar, mosquito breeding is out of control, urgent fogging needed.",Health,High,en,app,2025-02-27T09:57:47
954,"Model Town me mamuli encroachment hai, zyada zaroori nahi, bas inform kar raha hu.",Other / Unknown,Low,hinglish,app,2025-02-05T18:12:09
955,"Streetlight near Green Park has been dark for a week and there was a mugging last night, women feel unsafe, urgent action needed. pls fix asap",Lights,High,en,phone,2025-02-17T03:07:01
956,"Indira Nagar के पास 3 दिन से मच्छरों का प्रकोप बढ़ रहा है, लोग बीमारी फैलने से डर रहे हैं। बहुत परेशानी हो रही है",Health,Medium,hi,web,2025-01-13T11:27:12
957,"Koramangala ke paas 2 hafto se machhar badh rahe hai, log bimari failne se dar rahe hai. urgent hai",Health,Medium,hinglish,phone,2025-04-08T10:22:39
958,"Waste collection near Dwarka Sector 9 has been delayed for 5 days, smell is getting bad. please help",Waste,Medium,en,app,2025-03-04T02:36:30
959,"Minor crack developing on the footpath near Kalkaji, suggest repairing before monsoon. please help please look into this",Roads,Low,en,web,2025-04-26T18:20:39
960,"Koramangala में खंभे की बत्ती 5 दिनों से बंद है, कृपया तकनीशियन भेजें। कृपया जल्दी करें जब समय मिले",Lights,Medium,hi,web,2025-05-15T01:13:53
961,"Model Town ke paas awara kutte ek hafte se aggressive ho gaye hai, ek insaan ko kaat liya. pls jaldi karo urgent nahi",Health,Medium,hinglish,web,2025-02-15T16:46:30
962,MG Road me 3 din se baar baar power cut ho raha hai.,Electricity,Medium,hinglish,web,2025-05-18T20:43:26
963,"Rohini me sadak ki halat 5 din se kharab hai, please theek karwao.",Roads,Medium,hinglish,whatsapp,2025-06-06T08:03:35
964,"Mayur Vihar के पास पानी के पाइप से हल्का रिसाव है, जरूरी नहीं पर जांच करवा लें। हालत बिगड़ रही है",Water,Low,hi,whatsapp,2025-04-10T17:06:01
965,"Minor drip from a water pipe near Dwarka Sector 9, not urgent but should be checked. please help please look into this",Water,Low,en,app,2025-05-12T05:06:38
966,"Kalkaji के पास नाली फट गई है और सीवेज का पानी सड़क पर भर गया है, स्वास्थ्य आपातकाल है।",Sanitation,High,hi,web,2025-04-26T18:01:58
967,"Kalkaji ke paas halka kachra jama ho raha hai, urgent nahi par dekh lena.",Waste,Low,hinglish,whatsapp,2025-01-30T01:54:44
968,"A major fire hzard has been reported near Kalkaji, authorities must act immediately. urgent!!!",Other / Unknown,High,en,app,2025-06-23T23:11:38
969,"Shastri Nagar के पास डेंगू के कई मामले सामने आए हैं, मच्छरों का प्रकोप बढ़ गया है, तुरंत फॉगिंग करवाएं।",Health,High,hi,web,2025-06-12T02:53:36
970,"Kalkaji में नाली 2 हफ्तों से जाम है, बदबू फैल रही है। कृपया जल्दी करें",Sanitation,Medium,hi,phone,2025-04-02T17:19:27
971,"Just a small pothole near Saket, not uregnt but should be patched sometime. please help",Roads,Low,en,whatsapp,2025-01-30T10:08:32
972,There is a large pothole on the road near Dwarka Sector 9 causing trffic jams for a month. please help,Roads,Medium,en,whatsapp,2025-04-08T11:55:06
973,"Streetlight near Civil Lines has been dark for 2 weeks there was a mugging last night, women feel unsafe, urgent action needed.",Lights,High,en,web,2025-06-11T18:45:51
974,"Nehru Colony ke paas 3 din se paani ka pressure bahut kam hai, tanker ki zarurat hai. jab time mile",Water,Medium,hinglish,app,2025-06-21T22:55:11
975,"Sector 21 me mauli encroachment hai, zyada zaroori nahi, bas inform kar raha hu. urgent hai",Other / Unknown,Low,hinglish,phone,2025-05-20T06:46:40
976,Streetlight near Nehru Colony has been flickering and going off for 2 weeks now. urgent!!!,Lights,Medium,en,whatsapp,2025-01-06T14:24:57
977,"Nehru Colony के पास 10 दिनों से अवैध पार्किंग सड़क को जाम कर रही है, कृपया कार्रवाई करें। कृपया जल्दी करें",Other / Unknown,Medium,hi,web,2025-06-26T11:27:42
978,"The drain near Nehru Colony has been blocked for 10 days, water is stagnating. pls fix asap",Sanitation,Medium,en,app,2025-01-27T07:55:57
979,"Illegal parking near Lajpat Nagar has been blocking the road for 3 days, please take action.",Other / Unknown,Medium,en,app,2025-03-16T04:43:22
980,Lajpat Nagar के पास स्ट्रीट लाइट 2 हफ्तों से टिमटिमा रही है और बंद हो जाती है।,Lights,Medium,hi,app,2025-01-22T18:11:57
981,"There is a dangerous pothole near Indira Nagar that caused an accident yesterday, please fix urgently.",Roads,High,en,phone,2025-05-30T14:32:30
982,"All streetlights on the main streth near Nehru Colony are out, pitch dark at night, very dangerous for commuters.",Lights,High,en,web,2025-03-25T10:45:50
983,"Ward 7 ke paas sadak me bahut bada gaddha hai jiski wajah se kal accident ho gaya, please turant fix karo. urgent hai",Roads,High,hinglish,whatsapp,2025-03-31T23:21:20
984,"A huge trash pile near Andheri West is rotting and attracting disease, urgent collection needed before it spreads illness.",Waste,High,en,web,2025-05-19T01:32:19
985,"Naali near Shastri Nagar is clogged for a month, foul smell spreading in the area. urgent!!! not urgent",Sanitation,Medium,en,phone,2025-02-27T00:58:37
986,Indira Nagar ke paas streetlight ek hafte se flicker kar rahi hai aur band ho jati hai.,Lights,Medium,hinglish,app,2025-04-25T13:37:16
987,"A major water pipeline near Salt Lake has burst and is flooding homes, contaminated water mixing in, urgent! please look into this",Water,High,en,web,2025-06-23T10:52:49
988,Suggestion: Mayur Vihar ki purani wiring is saal badal di jaye.,Electricity,Low,hinglish,app,2025-05-28T05:00:30
989,Suggestion: monsoon se phle Nehru Colony ke paas fogging karwai jaye.,Health,Low,hinglish,app,2025-02-17T12:05:36
990,सुझाव: Nehru Colony की पुरानी वायरिंग इस साल बदल दी जाए।,Electricity,Low,hi,whatsapp,2025-01-05T23:04:30
991,"Vasant Kunj के पास हल्का कचरा जमा हो रहा है, जरूरी नहीं पर देख लें। कृपया जल्दी करें",Waste,Low,hi,phone,2025-02-02T10:42:39
992,"Hauz Khas के पास नाली फट गई है और सीवेज का पानी सड़क पर भर गया है, स्वास्थ्य आपातकाल है। बहुत परेशानी हो रही है",Sanitation,High,hi,phone,2025-01-12T01:27:30
993,"Model Town ke paas 5 din se illegal parking road ko jam kar rahi hai, please karwai karo.",Other / Unknown,Medium,hinglish,app,2025-05-18T07:30:27
994,सुझाव: मानसून से पहले Lajpat Nagar के पास फॉगिंग करवाई जाए।,Health,Low,hi,whatsapp,2025-03-30T14:34:33
995,"Patel Nagar ke paas ek mahine se illegal parking road ko jam rahi hai, please karwai karo. pls jaldi karo jab time mle",Other / Unknown,Medium,hinglish,whatsapp,2025-05-22T02:18:38
996,Suggestion: add an extra streetlight near Vasant Kunj park for better visibility. urgent!!!,Lights,Low,en,app,2025-05-23T06:04:31
997,"The drain near Lajpat Nagar has burst and sewage water is flooding the street, health emergency. please look into this",Sanitation,High,en,whatsapp,2025-04-17T17:19:51
998,"Andheri West ke paas ek streetlight thodi dim hai, urgent nahi par badal di jaye to accha hai. urgent hai halat bigad rahi hai",Lights,Low,hinglish,web,2025-03-27T00:03:11
999,"Dwarka Sector 9 ke paas awara kutte ek hafte aggressive ho gayye hai, ek insaan ko kaat liya.",Health,Medium,hinglish,phone,2025-06-14T19:28:58
1000,Suggestion: increase water supply timing near Model Town by half an hour. please look into this,Water,Low,en,phone,2025-03-12T13:05:18
1001,"Streetlight near Andheri West has been dark for a month and there was a mugging last night, women feel unsafe, urgent action needed.",Lights,High,en,app,2025-03-19T04:26:10
1002,"Mosquito breeding has increased near Koramangala for 2 weeks, residents fear an outbreak. please help",Health,Medium,en,whatsapp,2025-02-22T06:42:05
1003,"Saket के पास कचरे का बड़ा ढेर सड़ रहा है और बीमारी फैला रहा है, तुरंत उठवाएं। कृपया जल्दी करें कृपया ध्यान दें",Waste,High,hi,phone,2025-05-17T00:18:10
1004,"Mosquito breeding has increased near Kalkaji 5 days, residents fear an outbreak. urgent!!!",Health,Medium,en,phone,2025-02-17T06:24:43
1005,"Malviya Nagar ke paas 10 dino se machhar badh rahe hai, log bimari failne se dar rahe hai.",Health,Medium,hinglish,phone,2025-05-10T16:23:14
1006,"Mayur Vihar के पास कल रात तूफान के बाद तार टूटकर गिर गया है, बहुत खतरनाक है, किसी को करंट लग सकता है।",Electricity,High,hi,whatsapp,2025-02-16T00:59:21
1007,"Civil Lines ke paas sewage gharo me ghus raha hai, bacho ke liye bahut khatarnak aur ganda hai, turant madad chahiye.",Sanitation,High,hinglish,whatsapp,2025-02-17T07:28:10
1008,Suggestion: Malviya Nagar ke park me aur benches lagayi jaye. urgent hai,Other / Unknown,Low,hinglish,phone,2025-03-04T09:11:45
1009,"Sector 21 ke paas 10 dino se illegal parking road ko jam kar rahi hai, please karwai karo. pls jaldi karo",Other / Unknown,Medium,hinglish,web,2025-05-24T11:46:01
1010,"Hauz Khas me kachra uthane me 5 din se deri ho rahi hai, badbu badh rahi hai.",Waste,Medium,hinglish,whatsapp,2025-04-01T02:24:38
1011,"Malviya Nagar ke paas naali fat gayi hai aur sewage ka pani sadak par bhar gaya hai, health emergency hai.",Sanitation,High,hinglish,app,2025-06-27T05:35:17
1012,"Salt Lake ke paas dengeu ke kai cases aaye hai, machhar bahut badh gaye hai, turant fogging karwao.",Health,High,hinglish,app,2025-02-07T15:31:16
1013,"Andheri West के पास डेंगू के कई मामले सामने आए हैं, मच्छरों का प्रकोप बढ़ गया है, तुरंत फॉगिंग करवाएं। कृपया जल्दी करें",Health,High,hi,phone,2025-02-16T19:31:50
1014,"Kalkaji ke paas kachre ka bada dher sad raha hai aur bimari fela raha hai, turant uthwao. pls jaldi karo",Waste,High,hinglish,app,2025-01-18T19:20:17
1015,Gandhi Chowk में 10 दिनों से बार-बार बिजली कटौती हो रही है। बहुत परेशानी हो रही है,Electricity,Medium,hi,web,2025-02-23T07:59:33
1016,"Minor smell from the drain near Civil Lines, not urgent but could be cleaned.",Sanitation,Low,en,whatsapp,2025-05-07T13:54:39
1017,"Mayur Vihar ke paas awara kuto ne do bachho ko kaat liya, please jaldi karwai karo.",Other / Unknown,High,hinglish,phone,2025-01-17T02:15:16
1018,"Vasant Kunj ke paas footpath me chhoti si darar hai, time milne par theek karwa dena.",Roads,Low,hinglish,phone,2025-01-14T14:26:04
1019,Suggestion: Saket sadak resurface kar di jaye to accha rahega.,Roads,Low,hinglish,app,2025-03-11T16:21:33
1020,सुझाव: Ward 12 के पार्क में और बेंच लगाई जाएं।,Other / Unknown,Low,hi,web,2025-05-27T01:06:28
1021,"Stray dogs near Rohini have been aggressive for 10 days, a resident was bitten. urgent!!!",Health,Medium,en,web,2025-01-01T05:24:42
1022,"Low water pressure near Kalkaji for 5 days now, tankers needed in the meantime.",Water,Medium,en,app,2025-02-26T23:34:13
1023,"Sector 21 ke paas ek mahine se paani ka pressure bahut kam hai, tanker ki zarurat hai. pls jaldi karo",Water,Medium,hinglish,whatsapp,2025-06-16T07:00:32
1024,"Ward 7 ke paas accident hua hai aur ek ghante se ambulance nahi aayi, medical emergency hai.",Health,High,hinglish,app,2025-03-25T14:33:32
1025,"Mosquito breeding has increased near Vasant Kunj a week, residents fear an outbreak. urgent!!!",Health,Medium,en,web,2025-06-04T03:37:51
1026,"Green Park में रात को निर्माण कार्य का बहुत शोर हो रहा है, एक महीने से यही हाल है।",Other / Unknown,Medium,hi,web,2025-01-12T02:41:06
1027,"The drain near Nehru Colony has been blocked for a week, water is stagnating.",Sanitation,Medium,en,web,2025-04-17T16:45:57
1028,"Garbage has piled up near Mayur Vihar for 10 days, medical waste is mixed in, rats and stray dogs are swarming, health hazard. pls fix asap",Waste,High,en,phone,2025-01-21T13:52:27
1029,"Ward 12 ki sabhi streetlights band hai, raat me pura andhera rehta hai, bahut khatarnak hai.",Lights,High,hinglish,phone,2025-02-07T08:49:05
1030,"Sewage is overflowing inot homes near Model Town, extremely unhygienic and dangerous for children, urgent help needed.",Sanitation,High,en,app,2025-06-28T13:28:07
1031,"Patel Nagar ke paas footpath me chhoti darar hai, time milne par theek karwa dena. please dhyan do",Roads,Low,hinglish,app,2025-04-24T22:13:51
1032,"The transformer near Koramangala is sparking badly, extremely khatarnak, could catch fire, urgent action needed.",Electricity,High,en,whatsapp,2025-04-24T18:25:08
1033,"Gandhi Chowk के आवारा कुत्ते एक महीने से आक्रामक हो गए हैं, एक व्यक्ति को काट लिया।",Health,Medium,hi,app,2025-02-25T23:49:09
1034,Streetlight near MG Road has been flickering and going off for 2 weeks now. urgent!!!,Lights,Medium,en,whatsapp,2025-01-10T00:20:14
1035,"Shastri Nagar के पास हल्का वोल्टेज उतार-चढ़ाव है, जरूरी नहीं पर जांच करवा लें। बहुत परेशानी हो रही है",Electricity,Low,hi,web,2025-05-04T19:41:06
1036,सुझाव: Rhoini के पार्क में एक और स्ट्रीट लाइट लगाई जाए। कृपया ध्यान दें,Lights,Low,hi,whatsapp,2025-02-05T13:56:04
1037,"MG Road ke paas ek streetlight thodi dim hai, urgent nahi par badal di jaye to accha hai. halat bigad rahi hai",Lights,Low,hinglish,web,2025-05-22T23:52:24
1038,"Ashok Vihar ke paas bade aag lagne ka khatra bataya gaya hai, prashasan turant karwai kare.",Other / Unknown,High,hinglish,web,2025-01-09T12:18:28
1039,"Saket ke paas 10 dino se paani ka pressure bahut kam hai, tanker ki zarurat hai.",Water,Medium,hinglish,web,2025-01-30T12:35:51
1040,"Lajpat Nagar के पास फुटपाथ में छोटी सी दरार है, समय मिलने पर ठीक करवा दें। बहुत परेशानी हो रही है",Roads,Low,hi,whatsapp,2025-03-21T11:48:37
1041,Streetlight near Indira Naar has been flickering and going off for 5 days now. pls fix asap,Lights,Medium,en,whatsapp,2025-06-26T04:16:29
1042,Dwarka Sector 9 ek hafte se baar baar power cut ho raha hai. urgent nahi,Electricity,Medium,hinglish,app,2025-02-22T11:16:40
1043,Shastri Nagar ke paas streetlight 10 dino se flicker kar rhi hai aur band ho jati hai.,Lights,Medium,hinglish,whatsapp,2025-06-27T23:02:35
1044,"Nehru Colony me raat ko construction ka bahut shor ho raha hai, 5 din se yahi haal hai.",Other / Unknown,Medium,hinglish,phone,2025-05-06T22:56:18
1045,"Rohini में पानी की सप्लाई 2 हफ्तों से अनियमित है, सुबह नल सूखे रहते हैं।",Water,Medium,hi,web,2025-04-17T01:41:34
1046,"Nehru Colony ke pasa ek mahine se bijli baar baar ja rahi hai, appliances kharab ho rahe hai.",Electricity,Medium,hinglish,app,2025-06-08T02:53:25
1047,"Ashok Vihar में खंभे की बत्ती एक महीने से बंद है, कृपया तकनीशियन भेजें।",Lights,Medium,hi,phone,2025-04-05T03:21:59
1048,"Ward 7 ke paas sewage gharo me ghus raha hai, bacho ke liye bahut khatarnak aur ganda hai, turant madad chahiye. pls jaldi karo halat bigad rahi hai",Sanitation,High,hinglish,whatsapp,2025-02-01T00:54:26
1049,"There is a dangerous pothole near Sector 21 that caused an accident yesterday, please fix urgently.",Roads,High,en,phone,2025-02-26T16:21:18
1050,"Minor crack developing on the footpath near Patel Nagar, suggest repairing before monsoon.",Roads,Low,en,phone,2025-06-14T01:08:02
1051,"Green Park me naali 3 din se jam hai, badbu fail rahi hai. pls jaldi karo",Sanitation,Medium,hinglish,whatsapp,2025-02-07T13:12:58
1052,"Mosquito breeding has increased near Malviya Nagar for a week, residents fear an outbreak. pls fix asap",Health,Medium,en,phone,2025-02-09T16:14:25
1053,Hauz Khas के पास बड़ी आग लगने का खतरा बताया गया प्रशासन तुरंत कार्रवाई करे। बहुत परेशानी हो रही है,Other / Unknown,High,hi,whatsapp,2025-05-30T22:28:53
1054,"Kalkaji ke paas paani ke pipe se halka leak hai, urgent nahi par check karwa lena. urgent hai",Water,Low,hinglish,web,2025-02-14T23:18:44
1055,"The drain near Maayur Vihar has been blocked for 3 days, water is stagnating.",Sanitation,Medium,en,web,2025-02-07T10:05:56
1056,"Mayur Vihar me mamuli encroachment hai, zyada zaroori nahi, bas inform kar raha hu. urgent hai",Other / Unknown,Low,hinglish,phone,2025-06-02T14:20:22
1057,"Model Town के पास पानी की मुख्य पाइपलाइन फट गई है और घरों में पानी भर रहा है, गंदा पानी मिल रहा है, तुरंत कार्रवाई करें। कृपया जल्दी करें कृपया ध्यान दें",Water,High,hi,phone,2025-06-16T11:33:06
1058,"Naali near Malviya Nagar is clogged for 10 days, foul smell spreading in the area.",Sanitation,Medium,en,phone,2025-02-05T21:22:42
1059,Suggestion: cover the open drain near Koramangala for safety. need this fixed,Sanitation,Low,en,phone,2025-06-22T17:59:29
1060,"Malviya Nagra के पास आवारा कुत्ते 5 दिनों से आक्रामक हो गए हैं, एक व्यक्ति को काट लिया। सुझाव",Health,Medium,hi,web,2025-04-12T15:25:24
1061,"Green Park के पास सीवेज घरों में घुस रहा है, बच्चों के लिए बहुत खतरनाक और गंदा है, तुरंत मदद चाहिए।",Sanitation,High,hi,web,2025-06-10T02:34:26
1062,"Indira Nagar ke paas naali fat gayi hai aur sewage ka pai sadak par bhar gaya hai, health emergency hai.",Sanitation,High,hinglish,web,2025-05-01T19:21:57
1063,सुझाव: Ashok Vihar के पार्क में और बेंच लगाई जाएं।,Other / Unknown,Low,hi,whatsapp,2025-04-19T07:47:00
1064,"Loud construction noise near Kalkaji at night for a week, distubring residents.",Other / Unknown,Medium,en,whatsapp,2025-03-28T20:47:32
1065,There have been frequent power cuts near Ward 7 for a month now. urgent!!! not urgent,Electricity,Medium,en,web,2025-03-24T15:44:54
1066,"The drain near Mayur Vihar has been blocked for 10 days, water is stagnating. whenever convenient",Sanitation,Medium,en,web,2025-05-12T14:21:37
1067,"Minor hygiene issue at the community clinic near Ward 12, not urgent. pls fix asap",Health,Low,en,app,2025-05-18T08:55:45
1068,Suggestion: please increase garbage collection frequency near Model Town to twice week. need this fixed,Waste,Low,en,app,2025-03-24T07:18:07
1069,"Rohini में नाली 2 हफ्तों से है, बदबू फैल रही है। कृपया जल्दी करें",Sanitation,Medium,hi,app,2025-03-02T23:35:45
1070,"Kalkaji के पास हल्का कचरा जमा हो रहा है, जरूरी नहीं पर देख लें।",Waste,Low,hi,whatsapp,2025-01-09T01:22:43
1071,"Vasant Kunj में कचरा उठाने में 10 दिनों से देरी हो रही है, बदबू बढ़ रही है।",Waste,Medium,hi,whatsapp,2025-02-08T06:50:32
1072,"Stray dog attacks near Ward 7 have injured two children, please act urgently.",Other / Unknown,High,en,app,2025-01-23T09:51:17
1073,"Patel Nagar me kachra uthane me 5 din se deri rahi hai, badbu badh rahi hai.",Waste,Medium,hinglish,whatsapp,2025-01-10T05:17:34
1074,"Nehru Colony ke paas naali se halki baadbu aa rahi hai, urgent nahi par safai karwa dena.",Sanitation,Low,hinglish,whatsapp,2025-03-29T12:56:02
1075,"Illegal parking near Vasant Kunj has been blocking the road for 3 days, please take action. please hepl",Other / Unknown,Medium,en,whatsapp,2025-03-12T09:26:58
1076,"Hauz Khas ke paas 5 din se kachre ka dher laga hai, medical waste bhi mila hai, chuhe aur awara kutte badh rahe hai, haelth hazard hai. urgent hai",Waste,High,hinglish,web,2025-06-25T22:31:27
1077,Malviya Nagar ke paas sadak me 10 dino se gaddha hai jise traffic jam ho raha hai.,Roads,Medium,hinglish,phone,2025-06-26T09:06:20
1078,"Salt Lake के पास कम्युनिटी क्लिनिक में मामूली सफाई की समस्या है, जरूरी नहीं।",Health,Low,hi,phone,2025-01-27T21:14:59
1079,"Minor litter accumulating near Saket, not urgent but worth a look.",Waste,Low,en,whatsapp,2025-04-27T17:44:58
1080,"Vasant Kunj ke paas naali se halki badbu aa rahi hai, urgent nahi par safai karwa dena. pls jaldi karo",Sanitation,Low,hinglish,web,2025-05-07T22:40:18
1081,Suggestion: upgrade the old wiring near Shastri Nagar sometime this year. please help,Electricity,Low,en,app,2025-02-09T06:54:14
1082,"Patel Nagar ke paas halka voltage fluctuation hai, urgent nahi par check karwa lena.",Electricity,Low,hinglish,web,2025-06-03T11:39:21
1083,Suggestion: monsoon se pehle Gandhi Chowk ke paas fogging karwai jaye. please dhyan do,Health,Low,hinglish,phone,2025-01-27T12:23:43
1084,"The lamp post near Rohini has been dark for 5 days, please send a technician.",Lights,Medium,en,phone,2025-01-15T16:30:32
1085,"MG Road me paani ki supply 5 din se irregular hai, subah nal sookhe rehte hai. pls jaldi karo",Water,Medium,hinglish,phone,2025-01-27T22:25:54
1086,"Kalkaji ke paas transformer se sparking ho rahi hai, bahut khatarnak hai, aag lag sakti hai, turant karwai karo.",Electricity,High,hinglish,whatsapp,2025-02-19T00:50:30
1087,सुझाव: Nehru Colony की पुरानी वायरिंग इस साल बदल दी जाए।,Electricity,Low,hi,web,2025-01-28T23:09:45
1088,"Andheri West ke paas ek hafte se paani ka pressure bahut kam hai, tanker ki zarurat hai.",Water,Medium,hinglish,app,2025-01-11T05:35:46
1089,"Ward 12 के पास कल रात तूफान के बाद तार टूटकर गिर गया है, बहुत खतरनाक है, किसी को करंट लग सकता है।",Electricity,High,hi,phone,2025-02-11T05:15:19
1090,"Loud construction noies near Green Park at night for a month, disturbing residents. urgent!!!",Other / Unknown,Medium,en,app,2025-02-01T13:33:29
1091,"Rohini के पास कम्युनिटी क्लिनिक में मामूली सफाई की समस्या है, जरूरी नहीं। हालत बिगड़ रही है",Health,Low,hi,web,2025-03-14T00:38:57
1092,"Gandhi Chowk ke paas naali fat gayi hai aur sewage ka pani sadak par bhar gaya hai, heallth emergency hai. urgent hai",Sanitation,High,hinglish,phone,2025-03-16T20:53:19
1093,"Sewage is overflowing into homes near Green Park, extremely unhygienic and dangerous for children, urgent help needed. please help",Sanitation,High,en,whatsapp,2025-04-18T00:09:59
1094,"Mosquito breeding increased near Civil Lines for 3 days, residents fear an outbreak. pls fix asap",Health,Medium,en,web,2025-06-04T05:30:05
1095,सुझाव: Model Town की खुली नाली को सुरक्षा के लिए ढक दिया जाए। हालत बिगड़ रही है,Sanitation,Low,hi,phone,2025-01-23T00:44:48
1096,"Hauz Khas में नाली एक महीने से जाम है, बदबू फैल रही है।",Sanitation,Medium,hi,whatsapp,2025-04-07T20:45:57
1097,"Civil Lines me sadak ki halat 5 din se kharab hai, please theek karwao.",Roads,Medium,hinglish,app,2025-06-10T03:32:15
1098,There have been frequent power cuts near Nehru Colony for 10 days now. please help,Electricity,Medium,en,app,2025-05-27T04:35:12
1099,Suggestion: increase water supply timing near Malviya Nagar half an hour. urgent!!!,Water,Low,en,web,2025-05-30T01:39:25
1100,"Waste collection near Saket has been delayed for a week, smell is getting bad.",Waste,Medium,en,whatsapp,2025-03-18T03:20:46
1101,"Civil Lines के पास बड़ी आग लगने का खतरा बताया गया है, प्रशासन तुरंत कार्रवाई करे। कृपया जल्दी करें",Other / Unknown,High,hi,web,2025-04-21T05:19:28
1102,"Stray dog attacks near Patel Nagar have injured two children, please act urgently. urgent!!!",Other / Unknown,High,en,whatsapp,2025-03-15T04:00:42
1103,"Rohini के पास एक्सीडेंट हुआ है और एक घंटे से एम्बुलेंस नहीं आई, चिकित्सा आपातकाल है।",Health,High,hi,web,2025-04-02T07:13:33
1104,"Shastri Nagar के पास ट्रांसफार्मर से चिंगारी निकल रही है, बहुत खतरनाक है, आग लग सकती है, तुरंत कार्रवाई करें।",Electricity,High,hi,phone,2025-01-31T01:53:19
1105,"The lamp post near Hauz Khas has been dark for 5 days, please send a technician. whenever convenient",Lights,Medium,en,whatsapp,2025-01-23T14:35:38
1106,सुझाव: Malviya Nagaar की सड़क का पुनर्निर्माण कर दिया जाए तो अच्छा रहेगा। हालत बिगड़ रही है,Roads,Low,hi,phone,2025-05-29T20:10:55
1107,"A major fire hazard has been reported near Mayur Vihar, authorities must act immediately. need thiis fixed",Other / Unknown,High,en,phone,2025-03-06T13:15:48
